"ERP_FAMILY","APPLICATION_ID","BUSINESS_OBJECT","ERP_INTERFACE_OPTIONS_ID","UCM_ACCOUNT","LOAD_JOB_NAME","IMPORT_JOB_NAME","CONTROL_FILE_NAME","INTERFACE_TABLE_NAMES"
"SCM","667","Price List","150","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsNewImportJob","QpMatrixRulesInt.ctl","QP_MATRIX_RULES_INT"
"SCM","667","Price List","150","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsNewImportJob","QpTierHeadersInterface.ctl","QP_TIER_HEADERS_INT"
"SCM","667","Price List","150","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsNewImportJob","QpTierLinesInterface.ctl","QP_TIER_LINES_INT"
"SCM","667","Price List","150","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsNewImportJob","QpPlCoveredItemsInterface.ctl","QP_PL_COVERED_ITEMS_INT"
"SCM","667","Price List","150","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsNewImportJob","QpPlCompItemsInterface.ctl","QP_PL_COMP_ITEMS_INT"
"SCM","667","Cost List","171","scm/costLists/import","","oracle/apps/ess/scm/pricing/pricingAdmin/costLists;QpCostListsImportJob","QpCostListsInt.ctl","QP_COST_LISTS_INT"
"SCM","667","Cost List","171","scm/costLists/import","","oracle/apps/ess/scm/pricing/pricingAdmin/costLists;QpCostListsImportJob","QpCostListSetsInt.ctl","QP_COST_LIST_SETS_INT"
"SCM","667","Cost List","171","scm/costLists/import","","oracle/apps/ess/scm/pricing/pricingAdmin/costLists;QpCostListsImportJob","QpCostListItemsInt.ctl","QP_COST_LIST_ITEMS_INT"
"SCM","667","Cost List","171","scm/costLists/import","","oracle/apps/ess/scm/pricing/pricingAdmin/costLists;QpCostListsImportJob","QpCostListChargesInt.ctl","QP_COST_LIST_CHARGES_INT"
"FIN","140","fixedAsset","9","fin/assets/import","","/oracle/apps/ess/financials/assets/additions;PostMassAdditions","FaMassaddDistributions.ctl","FA_MASSADD_DISTRIBUTIONS"
"FIN","140","fixedAsset","9","fin/assets/import","","/oracle/apps/ess/financials/assets/additions;PostMassAdditions","FaMcMassRates.ctl","FA_MC_MASS_RATES"
"FIN","140","fixedAsset","9","fin/assets/import","","/oracle/apps/ess/financials/assets/additions;PostMassAdditions","FaMassAdditions.ctl","FA_MASS_ADDITIONS, FA_INTERFACE_MAPS"
"FIN","140","fixedAsset","10","fin/assets/import","","/oracle/apps/ess/financials/assets/retirements/massRetirements;PostMassRetirements","FaRetirementDistsT.ctl","FA_RETIREMENT_DISTS_T"
"FIN","140","fixedAsset","10","fin/assets/import","","/oracle/apps/ess/financials/assets/retirements/massRetirements;PostMassRetirements","FaRetSrcLinesT.ctl","FA_RET_SRC_LINES_T"
"FIN","140","fixedAsset","10","fin/assets/import","","/oracle/apps/ess/financials/assets/retirements/massRetirements;PostMassRetirements","FaRetirementsT.ctl","FA_RETIREMENTS_T, FA_INTERFACE_MAPS"
"FIN","140","fixedAsset","11","fin/assets/import","","/oracle/apps/ess/financials/assets/tracking/massTransfers;PostMassTransfers","FaTransferDistsT.ctl","FA_TRANSFER_DISTS_T"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ProductionHistory.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","PurchaseOrderRequisition.ctl","MSC_ST_SUPPLIES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","RealTimeSupplyUpdates.ctl","MSC_ST_SUP_UPDATE_ASSIGNMENTS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ReceiptMethods.ctl","MSC_ST_RECEIPT_METHODS"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisWdOperationAltResourcesInt.ctl","WIS_WD_DETAILS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisProcWdBatches.ctl","WIE_INT_BATCHES_B,WIE_INT_BATCHES_TL"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisProcWorkDefinitionsInt.ctl","WIS_WORK_DEFINITIONS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisProcWdOperationsInt.ctl","WIS_WD_DETAILS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisProcWdOperationMaterialsInt.ctl","WIS_WD_DETAILS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisProcWdOperationOutputsInt.ctl","WIS_WD_DETAILS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisProcWdOperationResourcesInt.ctl","WIS_WD_DETAILS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisProcWdOperationAltResInt.ctl","WIS_WD_DETAILS_INT"
"SCM","10494","Work Definition","133","scm/workDefinition/import","","/oracle/apps/ess/scm/commonWorkSetup/workDefinitions/massImport;ImportWorkDefinitionJob","WisWdOperationOutputsInt.ctl","WIS_WD_DETAILS_INT"
"FIN","235","taxRate","43","fin/tax/import","","/oracle/apps/ess/financials/tax/report;FinancialTaxPartyImport","ZxPtyImptDataUploadInterface.ctl","ZX_PARTY_TAX_PROFILE_STG, ZX_REGISTRATIONS_STG, ZX_EXEMPTIONS_STG, ZX_REPORT_CODES_ASSOC_STG, ZX_PARTY_TAXPAYER_STG, ZX_PARTY_IMPORT_ERRORS_STG"
"FIN","235","taxRate","44","fin/tax/import","","/oracle/apps/ess/financials/tax/report;FinancialTaxEntryRepo","ZxTERDataUploadInterface.ctl","ZX_TRANSACTION, ZX_TRANSACTION_LINES, ZX_TAX_LINES_INTERFACE, ZX_ITEM_DISTRIBUTIONS, ZX_TAX_DISTS_INTERFACE, ZX_IMPORT_ERRORS"
"FIN","235","taxRate","77","fin/tax/import","","/oracle/apps/ess/financials/tax/report;FinancialsTaxMultiFileUpload","ZxRIDataUploadInterface.ctl","ZX_DATA_UPLOAD_INTERFACE, ZX_PARTY_TAX_PROFILE_STG, ZX_REGISTRATIONS_STG, ZX_EXEMPTIONS_STG, ZX_REPORT_CODES_ASSOC_STG, ZX_PARTY_TAXPAYER_STG"
"FIN","235","Tax Line","116","fin/tax/import","","/oracle/apps/ess/financials/tax/report;PopulatePartnerLines","ZxPartnerTrxInterface.ctl","ZX_PTNR_TAX_LINES_INT"
"SCM","10576","Recall Notice","155","scm/RecallNotice/import","","oracle/apps/ess/scm/sch/recallManagement;ImportRecallNoticeJob","SchRecHeaders.ctl","SCH_REC_HEADERS_INT"
"SCM","10576","Recall Notice","155","scm/RecallNotice/import","","oracle/apps/ess/scm/sch/recallManagement;ImportRecallNoticeJob","SchRecLines.ctl","SCH_REC_LINES_INT"
"SCM","10576","Recall Notice","155","scm/RecallNotice/import","","oracle/apps/ess/scm/sch/recallManagement;ImportRecallNoticeJob","SchRecLots.ctl","SCH_REC_LOTS_INT"
"SCM","10576","Recall Notice","155","scm/RecallNotice/import","","oracle/apps/ess/scm/sch/recallManagement;ImportRecallNoticeJob","SchRecSerials.ctl","SCH_REC_SERIALS_INT"
"SCM","10576","Recall Notice","155","scm/RecallNotice/import","","oracle/apps/ess/scm/sch/recallManagement;ImportRecallNoticeJob","SchRecContacts.ctl","SCH_REC_CONTACTS_INT"
"SCM","10576","Recall Notice","155","scm/RecallNotice/import","","oracle/apps/ess/scm/sch/recallManagement;ImportRecallNoticeJob","SchRecBu.ctl","SCH_REC_BU_INT"
"SCM","10576","External Purchase Prices","161","prc/externalpurchaseprices/import","","oracle/apps/ess/scm/sch/externalPurchasePrice;MassImportExternalPurchasePriceJob","SchEppHeaders.ctl","SCH_EPP_HEADERS_INT"
"SCM","10576","External Purchase Prices","161","prc/externalpurchaseprices/import","","oracle/apps/ess/scm/sch/externalPurchasePrice;MassImportExternalPurchasePriceJob","SchEppLines.ctl","SCH_EPP_LINES_INT"
"FIN","10455","revenueBasisLine","54","fin/revenueManagement/import","","/oracle/apps/ess/financials/revenueManagement/shared;VRMIRBD","vrmrevenueimportcloud.ctl","VRM_SOURCE_DOCUMENTS,VRM_SOURCE_DOC_LINES,VRM_SOURCE_DOC_SUB_LINES, VRM_SOURCE_DOC_ERRORS"
"FIN","10455","receivablesInvoice","55","fin/revenueManagement/import","","/oracle/apps/ess/financials/revenueManagement/shared;VRMIBDP","vrmbillingimportcloud.ctl","VRM_BILLING_LINE_DETAILS"
"FIN","10455","EBSGL Reconciliation Data","76","fin/revenueManagement/import","","/oracle/apps/ess/financials/revenueManagement/shared;VRMIRA","vrmebizglrecon.ctl","VRM_EBIZ_GL_BALANCES"
"PSC","10560","Address Parcel Owner","141","psc/commoncomponents/import","","/oracle/apps/ess/psc/commonComponents/addressParcelOwner;ImportAddressParcelOwner","PscComParcelInt.ctl","PSC_COM_PARCEL_INT"
"PSC","10560","Address Parcel Owner","141","psc/commoncomponents/import","","/oracle/apps/ess/psc/commonComponents/addressParcelOwner;ImportAddressParcelOwner","PscComParcelOwnerInt.ctl","PSC_COM_PARCEL_OWNER_INT"
"PSC","10560","Address Parcel Owner","141","psc/commoncomponents/import","","/oracle/apps/ess/psc/commonComponents/addressParcelOwner;ImportAddressParcelOwner","PscComParcelAddressInt.ctl","PSC_COM_PARCEL_ADDRESS_INT"
"PSC","10560","Address Parcel Owner","141","psc/commoncomponents/import","","/oracle/apps/ess/psc/commonComponents/addressParcelOwner;ImportAddressParcelOwner","PscComParcelValueInt.ctl","PSC_COM_PARCEL_VALUE_INT"
"PSC","10560","Agency Staff","144","psc/commoncomponents/import","","/oracle/apps/ess/psc/commonComponents/employeeProfiles;ImportAgencyStaff","PscPersonProfile.ctl","PSC_COM_PRSN_PRFL_INT"
"PSC","10560","Agency Staff","144","psc/commoncomponents/import","","/oracle/apps/ess/psc/commonComponents/employeeProfiles;ImportAgencyStaff","PscJobFunctionAssignment.ctl","PSC_COM_JOB_ASGT_INT"
"PSC","10560","Agency Staff","144","psc/commoncomponents/import","","/oracle/apps/ess/psc/commonComponents/employeeProfiles;ImportAgencyStaff","PscPersonAccess.ctl","PSC_COM_PRSN_ACS_INT"
"FIN","10455","EBSGL Reconciliation Data","76","fin/revenueManagement/import","","/oracle/apps/ess/financials/revenueManagement/shared;VRMIRA","vrmebizglrecon.ctl","VRM_EBIZ_GL_JE_HDR_LINES"
"FIN","10455","EBSGL Reconciliation Data","76","fin/revenueManagement/import","","/oracle/apps/ess/financials/revenueManagement/shared;VRMIRA","vrmebizglrecon.ctl","VRM_EBIZ_GL_IMPORT_REFERENCES"
"FIN","200","payableInvoiceBatch","1","fin/payables/import","","/oracle/apps/ess/financials/payables/invoices/transactions;APXIIMPT","ApInvoicesInterface.ctl","AP_INVOICES_INTERFACE"
"FIN","200","payableInvoiceBatch","1","fin/payables/import","","/oracle/apps/ess/financials/payables/invoices/transactions;APXIIMPT","ApInvoiceLinesInterface.ctl","AP_INVOICE_LINES_INTERFACE, AP_INTERFACE_REJECTIONS"
"FIN","200","payableInvoiceBatch","120","fin/payables/import","","/oracle/apps/ess/financials/payables/invoices/transactions;APXPRIMPT","ApPaymentRequestsInterface.ctl","AP_PAYMENT_REQUESTS_INT, AP_INVOICES_INTERFACE, AP_INVOICE_LINES_INTERFACE, AP_INTERFACE_REJECTIONS"
"FIN","7004","Payables Collection Document","47","fin/payables/import","","/oracle/apps/ess/financials/latinLocalizations/transaction/payables/bankTransfer;ValidateAndImportColDocs","APIntCollectAll.ctl","JL_BR_AP_INT_COLLECT_ALL,JL_BR_AP_INT_COLLECT_EXT_ALL,JL_BR_AP_COLLECT_EXT_ERRORS"
"FIN","7004","Payables Bank Return","48","fin/payables/import","","/oracle/apps/ess/financials/latinLocalizations/transaction/payables/bankTransfer;ValidateAndImportBankReturns","APIntBankReturns.ctl","JL_BR_AP_INT_BANK_RETURNS"
"FIN","7004","Receivables Bank Return","49","fin/receivables/import","","/oracle/apps/ess/financials/latinLocalizations/transaction/receivables/bankTransfer;ImportBankReturns","ARBankRetInterfaceAll.ctl","JL_BR_AR_RET_INTERFACE_ALL"
"PRJ","10042","ProjectEnterpriseResource","36","prj/projectManagement/import","","/oracle/apps/ess/projects/projectManagement/resources;PjtLoadEnterpriseResourceDataJobDef","PjtEnterpriseExpenseResourcesImport.ctl","PJT_PRJ_ENT_RES_INTERFACE"
"PRJ","10042","ProjectEnterpriseResource","36","prj/projectManagement/import","","/oracle/apps/ess/projects/projectManagement/resources;PjtLoadEnterpriseResourceDataJobDef","PjtEnterpriseResourcesImport.ctl","PJT_PRJ_ENT_RES_INTERFACE"
"PRJ","10042","PjtProjectPlan","40","prj/projectManagement/import","","/oracle/apps/ess/projects/projectManagement/projectPlan;PjtLoadProjectPlanDataJobDef","PjtProjectPlanImport.ctl","PJT_PROJECT_PLAN_XFACE, PJT_ERROR_MESSAGES, PJT_MESSAGE_TOKENS"
"HED","10507","Admissions Application","145","hed/admissions/import","","/oracle/apps/ess/hed/campusCommunity/dataLoader/common;HedHeyImportHigherEducationDataEss","HedHeyImportHigherEducationData.ctl","HEY_COMMON_STAGING_INT"
"FIN","435","intercompanyTransaction","14","fin/intercompany/import","","/oracle/apps/ess/financials/commonModules/intercompanyTransactions;TransactionsImport","funtransactionsimport.ctl","FUN_INTERFACE_CONTROLS,FUN_INTERFACE_BATCHES,FUN_INTERFACE_HEADERS,FUN_INTERFACE_BATCHDISTS,FUN_INTERFACE_DIST_LINES, FUN_INTERFACE_REJECTIONS, FUN_IMPORT_ERRORS"
"PRJ","10039","Project Budget","39","prj/projectControl/import","","/oracle/apps/ess/projects/control/budgetsAndForecasts;ImportBudgetsInterfaceData","PjoPlanVersionsXface.ctl","PJO_PLAN_VERSIONS_XFACE"
"PRJ","10039","Project Forecast","78","prj/projectControl/import","","/oracle/apps/ess/projects/control/budgetsAndForecasts;ImportForecastsInterfaceData","PjoForecastsXface.ctl","PJO_PLAN_VERSIONS_XFACE"
"PRJ","10039","Project Plan","79","prj/projectControl/import","","/oracle/apps/ess/projects/control/budgetsAndForecasts;ImportProjectPlansInterfaceData","PjoProjectPlanXface.ctl","PJO_PLAN_VERSIONS_XFACE"
"PRJ","10039","Project Progress","154","prj/projectControl/import","","/oracle/apps/ess/projects/control/progress;ImportProjectProgressJob","PjoProjectProgressXface.ctl","PJO_PROJ_PROGRESS_XFACE"
"SCM","10525","Collaboration Order Forecast","125","scm/collaborationOrderForecast/import","","/oracle/apps/ess/scm/supplyCollaboration/collaboration;VcsSupplyCollaborationOrderForecastImportJob","CollaborationOrderForecastDetails.ctl","VCS_COLLAB_DETAILS_INT"
"PRC","201","Contract Purchase Agreement","22","prc/contractPurchaseAgreement/import","","/oracle/apps/ess/prc/po/pdoi;ImportCPAJob","PoGAOrgAssignInterfaceContract.ctl","PO_GA_ORG_ASSIGN_INTERFACE"
"PRC","201","Blanket Purchase Agreement","23","prc/blanketPurchaseAgreement/import","","/oracle/apps/ess/prc/po/pdoi;ImportBPAJob","PoLinesInterfaceBlanket.ctl","PO_LINES_INTERFACE"
"PRC","201","Blanket Purchase Agreement","23","prc/blanketPurchaseAgreement/import","","/oracle/apps/ess/prc/po/pdoi;ImportBPAJob","PoLineLocationsInterfaceBlanket.ctl","PO_LINE_LOCATIONS_INTERFACE"
"PRC","201","Blanket Purchase Agreement","23","prc/blanketPurchaseAgreement/import","","/oracle/apps/ess/prc/po/pdoi;ImportBPAJob","PoHeadersInterfaceBlanket.ctl","PO_HEADERS_INTERFACE"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ExternalForecast.ctl","MSC_ST_DEMANDS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","FiscalCalendar.ctl","MSC_ST_CALENDAR_MONTHS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","InterLocationShipMethods.ctl","MSC_ST_INTERORG_SHIP_METHODS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","InternalLocations.ctl","MSC_ST_LOCATIONS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","InventoryHistory.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","InvoicingAndAccountingRules.ctl","MSC_ST_INVOICING_ACCT_RULES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ItemCategories.ctl","MSC_ST_ITEM_CATEGORIES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ItemCost.ctl","MSC_ST_ITEMS_ADDTL_ATTRIB"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Items.ctl","MSC_ST_SYSTEM_ITEMS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ItemSubstitute.ctl","MSC_ST_ITEM_SUBSTITUTES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","KeyCusOptnHeader.ctl","MSC_ST_KEY_CUS_OPTN_HDR_INT"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","KeyCusOptnMembers.ctl","MSC_ST_KEY_CUS_OPTN_MEM_INT"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Locations.ctl","MSC_ST_LOCATIONS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Measures.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ModeOfTransport.ctl","MSC_ST_SR_LOOKUP_VALUES_W"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","OptionBookingHistory.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","OptionShipmentHistory.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","OrderManagementLookUpCodes.ctl","MSC_ST_SR_LOOKUP_VALUES_W"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Organizations.ctl","MSC_ST_PARAMETERS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","OrganizationSite.ctl","MSC_ST_TRADING_PARTNER_SITES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","PaymentTerms.ctl","MSC_ST_PAYMENT_TERMS_W"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","PlannedOrderSupply.ctl","MSC_ST_SUPPLIES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Planners.ctl","MSC_ST_PLANNERS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","PlanningAllocationRules.ctl","MSC_ST_ALLOCATION_RULES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","PriceList.ctl","MSC_ST_PRICE_LIST_DETAILS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","AllocationRuleAssignments.ctl","MSC_ST_ALLOC_ASSIGNMENTS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ASLSupplierItem.ctl","MSC_ST_ITEM_SUPPLIERS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","AssignmentSets.ctl","MSC_ST_ASSIGNMENT_SETS, MSC_ST_SR_ASSIGNMENTS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ATPRuleAssignments.ctl","MSC_ST_ATP_ASSIGNMENTS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ATPRules.ctl","MSC_ST_ATP_RULES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","BacklogMeasure.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","BillofMaterialComponents.ctl","MSC_ST_BOM_COMPONENTS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","BillofMaterials.ctl","MSC_ST_BOMS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","BillOfResources.ctl","MSC_ST_AGGRPLAN_BOR_INT"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","BOMComponentSubstitutes.ctl","MSC_ST_COMPONENT_SUBSTITUTES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","BookingHistory.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CalendarAssignments.ctl","MSC_ST_CALENDAR_ASSIGNMENTS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CalendarException.ctl","MSC_ST_CALENDAR_EXCEPTIONS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CalendarPeriodStartDates.ctl","MSC_ST_PERIOD_START_DATES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Calendars.ctl","MSC_ST_CALENDARS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CalendarShifts.ctl","MSC_ST_CALENDAR_SHIFTS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CalendarWeekStartDay.ctl","MSC_ST_CAL_WEEK_START_DATES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CalendarWorkdayPatterns.ctl","MSC_ST_WORKDAY_PATTERNS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Carrier.ctl","MSC_ST_GLOBAL_TRADING_PARTNERS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CatalogCategoryAssociation.ctl","MSC_ST_CATALOG_CATEGORIES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Catalogs.ctl","MSC_ST_CATEGORY_SETS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CausalFactors.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ConsumptionHistory.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CrossReferenceData.ctl","MSC_ST_XREF_MAPPING_INT"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Currencies.ctl","MSC_ST_SR_LOOKUP_VALUES_W"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CurrencyConversion.ctl","MSC_ST_CURRENCY_CONVERSIONS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CurrencyConversionType.ctl","MSC_ST_CURRENCY_CONV_TYPES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Customers.ctl","MSC_ST_GLOBAL_TRADING_PARTNERS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","CustomerSite.ctl","MSC_ST_TRADING_PARTNER_SITES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","User-DefinedHierarchyDetail.ctl","MSC_ST_CSTMHRCHY_DTL_INT"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","User-DefinedHierarchyMaster.ctl","MSC_ST_CSTMHRCHY_INT"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","DemandClass.ctl","MSC_ST_SR_LOOKUP_VALUES_W"
